subject,object,maxClinicalTrialPhase
CHEMBL39541,MONDO_0008170,2.0
CHEMBL39541,EFO_0000574,2.0
CHEMBL39541,MONDO_0005411,2.0
CHEMBL39541,EFO_0000198,2.0
CHEMBL39541,EFO_0000565,2.0
CHEMBL39541,MONDO_0002367,2.0
CHEMBL39541,EFO_0000691,2.0
CHEMBL395429,EFO_0002610,4.0
CHEMBL395429,EFO_1000948,4.0
CHEMBL395429,MONDO_0007079,4.0
CHEMBL395429,EFO_0001073,4.0
CHEMBL395429,EFO_0004242,4.0
CHEMBL395429,MONDO_0100096,4.0
CHEMBL395429,EFO_0003918,4.0
CHEMBL395429,EFO_0003758,4.0
CHEMBL395429,EFO_0000668,4.0
CHEMBL395429,MONDO_0005090,4.0
CHEMBL395429,MONDO_0017276,4.0
CHEMBL395429,EFO_0004714,4.0
CHEMBL395429,EFO_0004616,4.0
CHEMBL395429,EFO_0010702,4.0
CHEMBL395429,EFO_0005411,4.0
CHEMBL395429,EFO_0003756,4.0
CHEMBL395429,EFO_0009579,4.0
CHEMBL395429,MONDO_0002009,4.0
CHEMBL395429,HP_0000360,4.0
CHEMBL395429,MP_0001845,4.0
CHEMBL395429,EFO_0004566,4.0
CHEMBL395429,MONDO_0008300,4.0
CHEMBL395429,EFO_0003888,4.0
CHEMBL395429,MONDO_0002025,4.0
CHEMBL395429,EFO_0004247,4.0
CHEMBL395429,EFO_0000612,4.0
CHEMBL395429,MONDO_0005351,4.0
CHEMBL395429,EFO_0005611,4.0
CHEMBL395429,EFO_0004777,4.0
CHEMBL395429,EFO_1001271,4.0
CHEMBL395429,MONDO_0002050,4.0
CHEMBL395429,HP_0012532,4.0
CHEMBL395429,EFO_1000911,4.0
CHEMBL395429,EFO_1001863,4.0
CHEMBL395429,EFO_0000432,4.0
CHEMBL395429,EFO_0003877,4.0
CHEMBL395429,EFO_0003843,4.0
CHEMBL395429,EFO_1000096,4.0
CHEMBL395429,EFO_0001072,4.0
CHEMBL395429,EFO_0005762,4.0
CHEMBL395429,EFO_1001917,4.0
CHEMBL395429,EFO_0001358,4.0
CHEMBL395429,MONDO_0004782,4.0
CHEMBL395429,EFO_0003890,4.0
CHEMBL395429,EFO_0005203,4.0
CHEMBL395429,MONDO_0002491,4.0
CHEMBL395429,EFO_0010642,4.0
CHEMBL395429,EFO_0004269,4.0
CHEMBL395429,MONDO_0010383,4.0
CHEMBL395429,MP_0001914,4.0
CHEMBL39560,EFO_0005407,2.0
CHEMBL3960488,EFO_0000616,1.0
CHEMBL396290,EFO_0000666,2.0
CHEMBL3963485,MONDO_0007254,2.0
CHEMBL3963485,MONDO_0004992,2.0
CHEMBL3963485,EFO_0008528,2.0
CHEMBL3963485,EFO_0000616,2.0
CHEMBL3963485,MONDO_0001187,2.0
CHEMBL3963485,EFO_0003060,2.0
CHEMBL396416,HP_0002110,4.0
CHEMBL39677,EFO_1000158,2.0
CHEMBL39677,MONDO_0008903,2.0
CHEMBL396778,EFO_0001421,4.0
CHEMBL396778,EFO_1001050,4.0
CHEMBL396778,MONDO_0005180,4.0
CHEMBL396778,EFO_0003086,4.0
CHEMBL3967849,EFO_0001365,3.0
CHEMBL3967849,EFO_0004683,3.0
CHEMBL3967849,MONDO_0019353,3.0
CHEMBL39736,EFO_0000400,4.0
CHEMBL397420,EFO_0003827,4.0
CHEMBL397420,EFO_0000275,4.0
CHEMBL397420,EFO_0000756,4.0
CHEMBL397420,HP_0004419,4.0
CHEMBL3975308,MONDO_0044903,1.0
CHEMBL3975308,EFO_0000616,1.0
CHEMBL3975522,EFO_0003917,2.0
CHEMBL397647,EFO_0005854,2.0
CHEMBL3976807,EFO_0009451,1.0
CHEMBL3977543,EFO_0000756,2.0
CHEMBL3977543,MONDO_0004992,2.0
CHEMBL3977543,EFO_0000616,2.0
CHEMBL397783,EFO_0003817,3.0
CHEMBL397783,EFO_0005577,3.0
CHEMBL397976,EFO_1001797,2.0
CHEMBL397976,MONDO_0011382,2.0
CHEMBL3979920,EFO_0000616,2.0
CHEMBL3979920,MONDO_0002334,2.0
CHEMBL3979920,EFO_0000403,2.0
CHEMBL3979920,EFO_0000222,2.0
CHEMBL3979920,EFO_0005952,2.0
CHEMBL3979920,EFO_0000574,2.0
CHEMBL3979920,EFO_0001075,2.0
CHEMBL3979920,MONDO_0018906,2.0
CHEMBL3982690,MONDO_0008315,2.0
CHEMBL3982690,MONDO_0007254,2.0
CHEMBL3982690,EFO_0000574,2.0
CHEMBL3982723,EFO_0000756,2.0
CHEMBL398435,EFO_0008585,4.0
CHEMBL398435,EFO_0003884,4.0
CHEMBL398435,EFO_0003870,4.0
CHEMBL398435,EFO_0002615,4.0
CHEMBL398435,EFO_0000341,4.0
CHEMBL398435,EFO_0008586,4.0
CHEMBL398435,EFO_0000266,4.0
CHEMBL398435,EFO_0000612,4.0
CHEMBL398435,EFO_0008583,4.0
CHEMBL398435,EFO_0003086,4.0
CHEMBL398435,EFO_0007328,4.0
CHEMBL398435,EFO_0005672,4.0
CHEMBL398435,MONDO_0011382,4.0
CHEMBL398435,MONDO_0000831,4.0
CHEMBL398435,EFO_0003106,4.0
CHEMBL398435,EFO_0004214,4.0
CHEMBL398435,EFO_0000556,4.0
CHEMBL398435,EFO_0003875,4.0
CHEMBL398435,MONDO_0005148,4.0
CHEMBL398435,EFO_0003913,4.0
CHEMBL398435,EFO_0000275,4.0
CHEMBL398435,EFO_0000319,4.0
CHEMBL398435,EFO_0004265,4.0
CHEMBL398435,EFO_0000712,4.0
CHEMBL398435,HP_0004419,4.0
CHEMBL398435,MONDO_0100096,4.0
CHEMBL398435,HP_0002140,4.0
CHEMBL398435,EFO_0001645,4.0
CHEMBL398440,MP_0001845,4.0
CHEMBL3984425,EFO_0000616,2.0
CHEMBL3984441,EFO_0003060,2.0
CHEMBL398615,HP_0002018,2.0
CHEMBL3986824,EFO_0003834,2.0
CHEMBL3986824,EFO_0000699,2.0
CHEMBL3986824,MONDO_0007915,2.0
CHEMBL3986824,EFO_0000222,2.0
CHEMBL3986824,MP_0001845,2.0
CHEMBL3987016,EFO_0002430,2.0
CHEMBL398707,EFO_1000786,4.0
CHEMBL398707,HP_0012532,4.0
CHEMBL398707,EFO_0010702,4.0
CHEMBL398707,EFO_0001421,4.0
CHEMBL398707,HP_0003419,4.0
CHEMBL398707,EFO_0801084,4.0
CHEMBL398707,EFO_0005611,4.0
CHEMBL398707,EFO_0004616,4.0
CHEMBL398707,EFO_0003890,4.0
CHEMBL398707,EFO_0003843,4.0
CHEMBL398707,HP_0002019,4.0
CHEMBL398707,MONDO_0004567,4.0
CHEMBL398707,HP_0003418,4.0
CHEMBL398707,EFO_0000546,4.0
CHEMBL398707,EFO_0004240,4.0
CHEMBL398707,MONDO_0002367,4.0
CHEMBL398707,EFO_1001898,4.0
CHEMBL398707,MONDO_0011382,4.0
CHEMBL3988900,EFO_0003958,4.0
CHEMBL3988900,MONDO_0002898,4.0
CHEMBL3988900,EFO_1001139,4.0
CHEMBL3988900,EFO_0000546,4.0
CHEMBL3988900,MP_0001914,4.0
CHEMBL3988900,EFO_0009516,4.0
CHEMBL3988900,HP_0001891,4.0
CHEMBL3988900,HP_0000989,4.0
CHEMBL3988900,EFO_0009582,4.0
CHEMBL3988900,MONDO_0002406,4.0
CHEMBL3988900,EFO_1001923,4.0
CHEMBL3988900,EFO_0009552,4.0
CHEMBL3988900,EFO_1000697,4.0
CHEMBL3988900,MONDO_0019297,4.0
CHEMBL3988900,MONDO_0004992,4.0
CHEMBL3988900,HP_0004418,4.0
CHEMBL3988900,EFO_0000676,4.0
CHEMBL3988900,HP_0001945,4.0
CHEMBL3988900,EFO_0004272,4.0
CHEMBL398891,EFO_0003863,2.0
CHEMBL398891,EFO_0000673,2.0
CHEMBL398891,EFO_1000581,2.0
CHEMBL398891,EFO_0003060,2.0
CHEMBL398891,EFO_0001378,2.0
CHEMBL398891,MONDO_0003060,2.0
CHEMBL398891,EFO_0000616,2.0
CHEMBL3989401,EFO_1001164,4.0
CHEMBL3989401,EFO_0001378,4.0
CHEMBL3989401,MONDO_0007254,4.0
CHEMBL3989401,MONDO_0019019,4.0
CHEMBL3989402,EFO_0007328,4.0
CHEMBL3989406,EFO_0000407,4.0
CHEMBL3989406,EFO_0006346,4.0
CHEMBL3989406,EFO_0000537,4.0
CHEMBL3989407,EFO_0004243,2.0
CHEMBL3989407,EFO_0000574,2.0
CHEMBL3989407,EFO_0000095,2.0
CHEMBL3989408,EFO_0003843,4.0
CHEMBL3989409,MONDO_0007915,3.0
CHEMBL3989410,MP_0001845,4.0
CHEMBL3989444,EFO_0000319,2.0
CHEMBL3989476,EFO_0000691,2.0
CHEMBL3989480,MONDO_0100096,4.0
CHEMBL3989480,EFO_0000401,4.0
CHEMBL3989480,EFO_0000537,4.0
CHEMBL3989480,MONDO_0001134,4.0
CHEMBL3989480,HP_0002019,4.0
CHEMBL3989480,MONDO_0002203,4.0
CHEMBL3989504,EFO_0000771,2.0
CHEMBL3989506,EFO_0000763,2.0
CHEMBL3989507,EFO_0003966,4.0
CHEMBL3989510,EFO_0003843,4.0
CHEMBL3989512,EFO_0000616,2.0
CHEMBL3989512,EFO_0000691,2.0
CHEMBL3989512,MONDO_0008903,2.0
CHEMBL3989514,EFO_1000359,4.0
CHEMBL3989514,EFO_1001013,4.0
CHEMBL3989514,EFO_0001075,4.0
CHEMBL3989514,EFO_1000657,4.0
CHEMBL3989514,MONDO_0002367,4.0
CHEMBL3989514,MONDO_0002158,4.0
CHEMBL3989514,EFO_0002618,4.0
CHEMBL3989514,EFO_1001512,4.0
CHEMBL3989514,MONDO_0004669,4.0
CHEMBL3989514,EFO_1000292,4.0
CHEMBL3989514,EFO_0000313,4.0
CHEMBL3989514,EFO_0000681,4.0
CHEMBL3989514,EFO_0000403,4.0
CHEMBL3989514,EFO_0002617,4.0
CHEMBL3989514,EFO_0000707,4.0
CHEMBL3989514,EFO_0000574,4.0
CHEMBL3989514,EFO_0000228,4.0
CHEMBL3989514,EFO_0000365,4.0
CHEMBL3989514,EFO_1000407,4.0
CHEMBL3989514,EFO_0000309,4.0
CHEMBL3989514,MONDO_0008315,4.0
CHEMBL3989514,MONDO_0044926,4.0
CHEMBL3989514,MONDO_0002120,4.0
CHEMBL3989514,MONDO_0000873,4.0
CHEMBL3989514,EFO_0002938,4.0
CHEMBL3989514,MONDO_0001056,4.0
CHEMBL3989514,MONDO_0002537,4.0
CHEMBL3989514,MONDO_0018364,4.0
CHEMBL3989514,EFO_0003860,4.0
CHEMBL3989514,EFO_1001051,4.0
CHEMBL3989514,EFO_0002501,4.0
CHEMBL3989514,MONDO_0008170,4.0
CHEMBL3989514,MONDO_0021063,4.0
CHEMBL3989514,MONDO_0007576,4.0
CHEMBL3989514,MONDO_0002974,4.0
CHEMBL3989514,HP_0002014,4.0
CHEMBL3989514,EFO_0004193,4.0
CHEMBL3989514,EFO_0000621,4.0
CHEMBL3989514,MONDO_0008903,4.0
CHEMBL3989514,EFO_0006352,4.0
CHEMBL3989514,EFO_0002918,4.0
CHEMBL3989514,EFO_0000437,4.0
CHEMBL3989514,EFO_1000475,4.0
CHEMBL3989514,MONDO_0003060,4.0
CHEMBL3989514,EFO_0000191,4.0
CHEMBL3989514,EFO_1001465,4.0
CHEMBL3989514,EFO_0004243,4.0
CHEMBL3989514,MONDO_0020634,4.0
CHEMBL3989514,MONDO_0001475,4.0
CHEMBL3989514,EFO_0000702,4.0
CHEMBL3989514,EFO_1000251,4.0
CHEMBL3989514,EFO_0000519,4.0
CHEMBL3989514,MONDO_0044937,4.0
CHEMBL3989514,EFO_0005537,4.0
CHEMBL3989514,MONDO_0100342,4.0
CHEMBL3989514,EFO_0000632,4.0
CHEMBL3989514,MONDO_0005411,4.0
CHEMBL3989514,MONDO_0002087,4.0
CHEMBL3989514,MONDO_0001325,4.0
CHEMBL3989514,EFO_0000095,4.0
CHEMBL3989514,EFO_1001951,4.0
CHEMBL3989514,MONDO_0019471,4.0
CHEMBL3989514,MONDO_0016717,4.0
CHEMBL3989514,EFO_0007535,4.0
CHEMBL3989514,EFO_1000785,4.0
CHEMBL3989514,EFO_1001469,4.0
CHEMBL3989514,MONDO_0011719,4.0
CHEMBL3989514,MONDO_0001187,4.0
CHEMBL3989514,MONDO_0003196,4.0
CHEMBL3989514,MONDO_0001879,4.0
CHEMBL3989514,EFO_0000183,4.0
CHEMBL3989514,EFO_0000389,4.0
CHEMBL3989514,EFO_1001365,4.0
CHEMBL3989514,EFO_0000502,4.0
CHEMBL3989514,EFO_0000637,4.0
CHEMBL3989514,EFO_1001471,4.0
CHEMBL3989514,EFO_0006859,4.0
CHEMBL3989514,MONDO_0002691,4.0
CHEMBL3989514,EFO_0002939,4.0
CHEMBL3989514,EFO_1000158,4.0
CHEMBL3989514,EFO_0004142,4.0
CHEMBL3989514,MONDO_0005184,4.0
CHEMBL3989514,EFO_0000691,4.0
CHEMBL3989514,EFO_0000616,4.0
CHEMBL3989514,EFO_0000248,4.0
CHEMBL3989514,EFO_0000174,4.0
CHEMBL3989514,EFO_0000503,4.0
CHEMBL3989514,EFO_0001071,4.0
CHEMBL3989514,EFO_0003032,4.0
CHEMBL3989514,EFO_0002499,4.0
CHEMBL3989514,EFO_0000178,4.0
CHEMBL3989514,MONDO_0018906,4.0
CHEMBL3989514,MONDO_0004192,4.0
CHEMBL3989514,MONDO_0004992,4.0
CHEMBL3989514,MONDO_0018271,4.0
CHEMBL3989514,MONDO_0021633,4.0
CHEMBL3989514,MONDO_0007254,4.0
CHEMBL3989514,EFO_0000565,4.0
CHEMBL3989514,EFO_0003060,4.0
CHEMBL3989514,EFO_0000255,4.0
CHEMBL3989515,EFO_0000764,4.0
CHEMBL3989515,EFO_0000676,4.0
CHEMBL3989515,EFO_0000771,4.0
CHEMBL3989515,EFO_0007504,4.0
CHEMBL3989515,EFO_1001161,4.0
CHEMBL3989515,EFO_0000544,4.0
CHEMBL3989515,EFO_0003102,4.0
CHEMBL3989516,EFO_0007160,4.0
CHEMBL3989516,MONDO_0007915,4.0
CHEMBL3989516,EFO_0000574,4.0
CHEMBL3989516,EFO_0000685,4.0
CHEMBL3989516,EFO_0004194,4.0
CHEMBL3989516,EFO_1001264,4.0
CHEMBL3989516,HP_0001873,4.0
CHEMBL3989517,MONDO_0005180,4.0
CHEMBL3989517,EFO_1001050,4.0
CHEMBL3989517,HP_0100022,4.0
CHEMBL3989517,EFO_0006887,4.0
CHEMBL3989517,HP_0000726,4.0
CHEMBL3989517,EFO_0004280,4.0
CHEMBL3989519,EFO_0004262,4.0
CHEMBL3989519,EFO_0003818,4.0
CHEMBL3989522,EFO_1001518,4.0
CHEMBL3989525,EFO_1001888,2.0
CHEMBL3989529,EFO_0009545,4.0
CHEMBL3989541,EFO_0000537,2.0
CHEMBL3989543,EFO_0000096,4.0
CHEMBL3989551,EFO_0000544,4.0
CHEMBL3989551,EFO_1001314,4.0
CHEMBL3989551,EFO_0003102,4.0
CHEMBL3989553,MONDO_0100096,3.0
CHEMBL3989555,EFO_0006928,4.0
CHEMBL3989555,HP_0002013,4.0
CHEMBL3989555,HP_0002321,4.0
CHEMBL3989555,HP_0002018,4.0
CHEMBL3989555,HP_0002017,4.0
CHEMBL3989559,EFO_0003948,4.0
CHEMBL3989559,EFO_0007549,4.0
CHEMBL3989559,HP_0100633,4.0
CHEMBL3989559,Orphanet_79292,4.0
CHEMBL3989559,EFO_0000616,4.0
CHEMBL3989562,HP_0000726,4.0
CHEMBL3989562,EFO_0000284,4.0
CHEMBL3989563,EFO_0003768,4.0
CHEMBL3989564,EFO_0000544,4.0
CHEMBL3989564,EFO_0003102,4.0
CHEMBL3989567,EFO_0000544,4.0
CHEMBL3989567,EFO_0003102,4.0
CHEMBL3989568,EFO_0003102,4.0
CHEMBL3989569,EFO_0003854,4.0
CHEMBL3989569,MONDO_0007254,4.0
CHEMBL3989569,EFO_0003843,4.0
CHEMBL3989569,EFO_0003882,4.0
CHEMBL3989569,HP_0000938,4.0
CHEMBL3989570,EFO_0003103,4.0
CHEMBL3989573,EFO_0003768,2.0
CHEMBL3989595,EFO_0000537,2.0
CHEMBL3989647,HP_0100806,3.0
CHEMBL3989658,EFO_0004239,3.0
CHEMBL3989676,EFO_0005752,4.0
CHEMBL3989676,EFO_0005755,4.0
CHEMBL3989676,HP_0002829,4.0
CHEMBL3989676,HP_0003326,4.0
CHEMBL3989677,EFO_1001250,4.0
CHEMBL3989677,EFO_0001421,4.0
CHEMBL3989677,EFO_0005762,4.0
CHEMBL3989677,EFO_0003890,4.0
CHEMBL3989677,EFO_0003086,4.0
CHEMBL3989677,EFO_0003843,4.0
CHEMBL3989677,HP_0012532,4.0
CHEMBL3989677,MONDO_0005178,4.0
CHEMBL3989677,EFO_0000546,4.0
CHEMBL3989677,HP_0003419,4.0
CHEMBL3989680,HP_0003419,2.0
CHEMBL3989680,HP_0012532,2.0
CHEMBL3989680,EFO_0003843,2.0
CHEMBL3989686,EFO_0009552,3.0
CHEMBL3989689,MONDO_0008315,3.0
CHEMBL3989689,MONDO_0008170,3.0
CHEMBL3989689,EFO_0009606,3.0
CHEMBL3989689,EFO_0001365,3.0
CHEMBL3989689,EFO_0003770,3.0
CHEMBL3989690,EFO_0001073,2.0
CHEMBL3989690,MONDO_0005148,2.0
CHEMBL3989690,MONDO_0008300,2.0
CHEMBL3989690,MONDO_0005180,2.0
CHEMBL3989690,MONDO_0004975,2.0
CHEMBL3989691,EFO_0000198,4.0
CHEMBL3989691,EFO_0006927,4.0
CHEMBL3989691,EFO_0004220,4.0
CHEMBL3989691,EFO_0007160,4.0
CHEMBL3989691,HP_0001873,4.0
CHEMBL3989693,MONDO_0004979,4.0
CHEMBL3989694,MONDO_0005090,4.0
CHEMBL3989695,EFO_0000319,4.0
CHEMBL3989697,MONDO_0015486,4.0
CHEMBL3989698,EFO_1002014,4.0
CHEMBL3989698,MONDO_0002009,4.0
CHEMBL3989705,EFO_1001888,2.0
CHEMBL3989715,EFO_0000546,4.0
CHEMBL3989715,EFO_0000544,4.0
CHEMBL3989715,EFO_0003102,4.0
CHEMBL3989715,EFO_0005681,4.0
CHEMBL3989716,EFO_0003843,4.0
CHEMBL3989724,EFO_0004698,4.0
CHEMBL3989727,EFO_0003777,4.0
CHEMBL3989727,EFO_0003781,4.0
CHEMBL3989727,EFO_0004248,4.0
CHEMBL3989727,MONDO_0002050,4.0
CHEMBL3989727,EFO_0004284,4.0
CHEMBL3989727,MONDO_0001187,4.0
CHEMBL3989727,EFO_1001518,4.0
CHEMBL3989727,EFO_0003860,4.0
CHEMBL3989727,EFO_0003763,4.0
CHEMBL3989727,HP_0001919,4.0
CHEMBL3989727,MONDO_0005277,4.0
CHEMBL3989727,MONDO_0008170,4.0
CHEMBL3989727,MONDO_0019200,4.0
CHEMBL3989727,EFO_0000544,4.0
CHEMBL3989727,MONDO_0007254,4.0
CHEMBL3989727,EFO_0004272,4.0
CHEMBL3989727,EFO_0009267,4.0
CHEMBL3989727,EFO_0009516,4.0
CHEMBL3989727,MONDO_0018373,4.0
CHEMBL3989727,EFO_1001249,4.0
CHEMBL3989727,MONDO_0004975,4.0
CHEMBL3989727,EFO_0001421,4.0
CHEMBL3989727,EFO_0006859,4.0
CHEMBL3989727,EFO_1001375,4.0
CHEMBL3989727,EFO_1001902,4.0
CHEMBL3989727,MONDO_0100339,4.0
CHEMBL3989727,EFO_0009606,4.0
CHEMBL3989727,HP_0003549,4.0
CHEMBL3989727,MONDO_0008903,4.0
CHEMBL3989727,EFO_0000341,4.0
CHEMBL3989727,EFO_0003843,4.0
CHEMBL3989727,EFO_0002687,4.0
CHEMBL3989727,MONDO_0017774,4.0
CHEMBL3989727,MONDO_0004992,4.0
CHEMBL3989727,EFO_0002618,4.0
CHEMBL3989727,MONDO_0015339,4.0
CHEMBL3989727,EFO_0000612,4.0
CHEMBL3989727,GO_0042697,4.0
CHEMBL3989727,EFO_1000860,4.0
CHEMBL3989727,EFO_0001065,4.0
CHEMBL3989727,MONDO_0004979,4.0
CHEMBL3989727,EFO_1000657,4.0
CHEMBL3989727,MONDO_0005148,4.0
CHEMBL3989727,EFO_0003100,4.0
CHEMBL3989727,EFO_0000660,4.0
CHEMBL3989727,EFO_0003095,4.0
CHEMBL3989727,EFO_0000545,4.0
CHEMBL3989727,EFO_0003086,4.0
CHEMBL3989727,EFO_1001494,4.0
CHEMBL3989727,EFO_0000319,4.0
CHEMBL3989727,EFO_0003914,4.0
CHEMBL3989727,EFO_0003869,4.0
CHEMBL3989727,HP_0001397,4.0
CHEMBL3989727,MONDO_0005180,4.0
CHEMBL3989727,EFO_0006890,4.0
CHEMBL3989727,EFO_0001422,4.0
CHEMBL3989727,EFO_0005774,4.0
CHEMBL3989727,MONDO_0005041,4.0
CHEMBL3989727,EFO_1001904,4.0
CHEMBL3989727,MONDO_0008315,4.0
CHEMBL3989727,EFO_1001366,4.0
CHEMBL3989727,EFO_0000685,4.0
CHEMBL3989727,EFO_1001951,4.0
CHEMBL3989727,EFO_0004259,4.0
CHEMBL3989727,MONDO_0004976,4.0
CHEMBL3989727,EFO_0003768,4.0
CHEMBL3989727,EFO_0000546,4.0
CHEMBL3989727,EFO_0003884,4.0
CHEMBL3989727,MONDO_0005090,4.0
CHEMBL3989727,EFO_0003144,4.0
CHEMBL3989727,MONDO_0005129,4.0
CHEMBL3989731,EFO_0000319,2.0
CHEMBL3989740,EFO_1001896,4.0
CHEMBL3989740,EFO_0001365,4.0
CHEMBL3989740,MONDO_0019180,4.0
CHEMBL3989740,EFO_1000760,4.0
CHEMBL3989740,EFO_0000649,4.0
CHEMBL3989740,EFO_0003894,4.0
CHEMBL3989740,EFO_1001466,4.0
CHEMBL3989740,EFO_0007205,4.0
CHEMBL3989740,EFO_1001898,4.0
CHEMBL3989750,EFO_0000649,4.0
CHEMBL3989750,EFO_0004616,4.0
CHEMBL3989750,MONDO_0005178,4.0
CHEMBL3989751,EFO_0007315,4.0
CHEMBL3989751,EFO_0000616,4.0
CHEMBL3989751,EFO_1001888,4.0
CHEMBL3989751,MONDO_0100096,4.0
CHEMBL3989751,EFO_0000384,4.0
CHEMBL3989751,EFO_0003033,4.0
CHEMBL3989751,EFO_0003106,4.0
CHEMBL3989751,MP_0001845,4.0
CHEMBL3989751,EFO_0009516,4.0
CHEMBL3989751,EFO_1001121,4.0
CHEMBL3989751,EFO_0000544,4.0
CHEMBL3989751,EFO_0000771,4.0
CHEMBL3989751,EFO_0003102,4.0
CHEMBL3989752,MONDO_0005277,2.0
CHEMBL3989756,EFO_1000786,4.0
CHEMBL3989756,EFO_0003957,4.0
CHEMBL3989756,EFO_0003060,4.0
CHEMBL3989756,EFO_0009637,4.0
CHEMBL3989756,EFO_0004616,4.0
CHEMBL3989759,MONDO_0008315,3.0
CHEMBL3989759,EFO_0000565,3.0
CHEMBL3989759,MONDO_0002158,3.0
CHEMBL3989759,EFO_0002618,3.0
CHEMBL3989759,MONDO_0008170,3.0
CHEMBL3989759,MONDO_0008903,3.0
CHEMBL3989759,MONDO_0002087,3.0
CHEMBL3989759,MONDO_0002691,3.0
CHEMBL3989759,EFO_1000158,3.0
CHEMBL3989759,EFO_0000616,3.0
CHEMBL3989759,EFO_0000691,3.0
CHEMBL3989759,MONDO_0002974,3.0
CHEMBL3989759,EFO_0000198,3.0
CHEMBL3989759,MONDO_0007254,3.0
CHEMBL3989759,EFO_0000574,3.0
CHEMBL3989762,EFO_0004269,2.0
CHEMBL3989763,EFO_0007406,2.0
CHEMBL3989766,EFO_0000544,4.0
CHEMBL3989766,EFO_0003030,4.0
CHEMBL3989766,EFO_0003035,4.0
CHEMBL3989766,MONDO_0024295,4.0
CHEMBL3989766,EFO_0000701,4.0
CHEMBL3989766,MP_0001845,4.0
CHEMBL3989767,EFO_0004261,4.0
CHEMBL3989767,GO_0042697,4.0
CHEMBL3989767,EFO_0003854,4.0
CHEMBL3989767,EFO_0005754,4.0
CHEMBL3989767,HP_0000938,4.0
CHEMBL3989767,HP_0003072,4.0
CHEMBL3989767,EFO_0003882,4.0
CHEMBL3989769,EFO_0007315,4.0
CHEMBL3989769,EFO_0009516,4.0
CHEMBL3989769,MONDO_0100096,4.0
CHEMBL3989769,EFO_0000544,4.0
CHEMBL3989769,MP_0001845,4.0
CHEMBL3989777,MONDO_0010200,4.0
CHEMBL3989777,EFO_0004280,4.0
CHEMBL3989777,EFO_0004267,4.0
CHEMBL3989777,MONDO_0003005,4.0
CHEMBL3989777,EFO_0000685,4.0
CHEMBL3989780,EFO_0003948,4.0
CHEMBL3989780,EFO_0004607,4.0
CHEMBL3989780,HP_0004398,4.0
CHEMBL3989791,HP_0000360,2.0
CHEMBL3989794,EFO_0000537,2.0
CHEMBL3989798,HP_0006536,4.0
CHEMBL3989798,MONDO_0004979,4.0
CHEMBL3989798,EFO_0009661,4.0
CHEMBL3989798,MONDO_0100096,4.0
CHEMBL3989798,EFO_1000637,4.0
CHEMBL3989798,MONDO_0008903,4.0
CHEMBL3989798,MONDO_0005271,4.0
CHEMBL3989798,HP_0002110,4.0
CHEMBL3989798,EFO_0000341,4.0
CHEMBL3989798,EFO_0006505,4.0
CHEMBL3989798,EFO_0003768,4.0
CHEMBL3989798,EFO_0000464,4.0
CHEMBL3989798,EFO_0007183,4.0
CHEMBL3989801,MONDO_0007915,3.0
CHEMBL3989803,HP_0100806,4.0
CHEMBL3989803,MONDO_0005277,4.0
CHEMBL3989803,EFO_0003843,4.0
CHEMBL3989803,HP_0001945,4.0
CHEMBL3989803,EFO_1001463,4.0
CHEMBL3989803,HP_0012532,4.0
CHEMBL3989820,EFO_0004698,4.0
CHEMBL3989820,EFO_0001073,4.0
CHEMBL3989820,EFO_0008568,4.0
CHEMBL3989822,MONDO_0001909,4.0
CHEMBL3989825,EFO_0001068,2.0
CHEMBL3989826,EFO_0003843,4.0
CHEMBL3989829,EFO_0003102,4.0
CHEMBL3989830,EFO_0001073,4.0
CHEMBL3989833,MONDO_0004985,4.0
CHEMBL3989833,MONDO_0005090,4.0
CHEMBL3989834,EFO_0000401,3.0
CHEMBL3989843,MONDO_0002009,4.0
CHEMBL3989843,EFO_0005230,4.0
CHEMBL3989843,HP_0000726,4.0
CHEMBL3989843,EFO_1002014,4.0
CHEMBL3989843,EFO_0000198,4.0
CHEMBL3989843,EFO_0000222,4.0
CHEMBL3989843,MONDO_0005090,4.0
CHEMBL3989843,MONDO_0002050,4.0
CHEMBL3989843,EFO_0005252,4.0
CHEMBL3989844,EFO_0003888,4.0
CHEMBL3989844,MONDO_0016158,4.0
CHEMBL3989849,EFO_0010282,2.0
CHEMBL3989855,EFO_0003956,4.0
CHEMBL3989855,EFO_0005854,4.0
CHEMBL3989856,HP_0002019,4.0
CHEMBL3989857,EFO_1001103,4.0
CHEMBL3989857,EFO_0007294,4.0
CHEMBL3989857,EFO_0006859,4.0
CHEMBL3989857,EFO_1001754,4.0
CHEMBL3989857,EFO_0000676,4.0
CHEMBL3989857,HP_0001891,4.0
CHEMBL3989857,EFO_0000713,4.0
CHEMBL3989857,EFO_0000275,4.0
CHEMBL3989857,EFO_0002970,4.0
CHEMBL3989857,MONDO_0100342,4.0
CHEMBL3989857,EFO_0005251,4.0
CHEMBL3989857,EFO_0000588,4.0
CHEMBL3989857,EFO_0003833,4.0
CHEMBL3989857,EFO_0004777,4.0
CHEMBL3989857,EFO_0004142,4.0
CHEMBL3989857,EFO_0007442,4.0
CHEMBL3989857,MONDO_0005299,4.0
CHEMBL3989857,EFO_0003882,4.0
CHEMBL3989857,EFO_0000612,4.0
CHEMBL3989857,EFO_0000712,4.0
CHEMBL3989857,MONDO_0002258,4.0
CHEMBL3989857,EFO_0005279,4.0
